flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_minutes,route,departure_date,arrival_date,departure_hour,arrival_hour,is_overnight
6F081,IndiGo,MAA,BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,01:39:00,99.0,MAA → BLR,2026-04-18,2026-04-18,6,7,False
6F088,IndiGo,CCU,BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,02:31:00,151.0,CCU → BLR,2026-04-18,2026-04-18,5,8,False
6F121,IndiGo,HYD,MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,04:58:00,298.0,HYD → MAA,2026-04-18,2026-04-18,5,10,False
UK214,Vistara,HYD,DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,03:40:00,220.0,HYD → DEL,2026-04-18,2026-04-18,5,9,False
6F060,IndiGo,DEL,BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,02:00:00.299000,120.0,DEL → BLR,2026-04-18,2026-04-18,5,7,False
SJ101,SpiceJet,CCU,DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,01:40:00,100.0,CCU → DEL,2026-04-18,2026-04-18,5,6,False
AI017,Air India,CCU,BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,03:33:00,213.0,CCU → BOM,2026-04-18,2026-04-18,5,8,False
6F120,IndiGo,BLR,BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,01:00:00,60.0,BLR → BOM,2026-04-18,2026-04-18,5,6,False
6F217,IndiGo,BLR,BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,02:48:00,168.0,BLR → BOM,2026-04-18,2026-04-18,5,8,False
AI194,Air India,MAA,BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,04:29:00,269.0,MAA → BLR,2026-04-18,2026-04-18,5,9,False
AI095,Air India,DEL,MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,03:18:00,198.0,DEL → MAA,2026-04-18,2026-04-18,5,8,False
SJ190,SpiceJet,BOM,CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,04:28:00,268.0,BOM → CCU,2026-04-18,2026-04-18,4,9,False
6F139,IndiGo,HYD,MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,03:22:00,202.0,HYD → MAA,2026-04-18,2026-04-18,4,8,False
6F062,IndiGo,CCU,DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,01:27:00,87.0,CCU → DEL,2026-04-18,2026-04-18,4,6,False
UK011,Vistara,CCU,DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,01:44:00,104.0,CCU → DEL,2026-04-18,2026-04-18,4,6,False
6F100,IndiGo,BOM,BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,03:09:00,189.0,BOM → BLR,2026-04-18,2026-04-18,4,7,False
6F228,IndiGo,HYD,MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,04:51:00,291.0,HYD → MAA,2026-04-18,2026-04-18,4,9,False
UK033,Vistara,HYD,DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,04:44:00,284.0,HYD → DEL,2026-04-18,2026-04-18,4,9,False
SJ231,SpiceJet,DEL,BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,01:25:00,85.0,DEL → BLR,2026-04-18,2026-04-18,4,5,False
AI166,Air India,BOM,CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,03:03:00,183.0,BOM → CCU,2026-04-18,2026-04-18,4,7,False
SJ176,SpiceJet,DEL,BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,02:02:00,122.0,DEL → BOM,2026-04-18,2026-04-18,4,6,False
SJ065,SpiceJet,MAA,BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,02:44:00,164.0,MAA → BLR,2026-04-18,2026-04-18,4,6,False
6F160,IndiGo,MAA,BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,04:17:00,257.0,MAA → BLR,2026-04-18,2026-04-18,4,8,False
AI089,Air India,CCU,BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,00:42:00,42.0,CCU → BOM,2026-04-18,2026-04-18,4,4,False
UK226,Vistara,MAA,HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,01:03:00,63.0,MAA → HYD,2026-04-18,2026-04-18,3,5,False
SJ123,SpiceJet,BOM,CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,01:28:00,88.0,BOM → CCU,2026-04-18,2026-04-18,3,5,False
AI054,Air India,HYD,CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,04:26:00,266.0,HYD → CCU,2026-04-18,2026-04-18,3,8,False
UK019,Vistara,BOM,HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,00:54:00,54.0,BOM → HYD,2026-04-18,2026-04-18,3,4,False
UK032,Vistara,BLR,BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,03:57:00,237.0,BLR → BOM,2026-04-18,2026-04-18,3,7,False
SJ100,SpiceJet,MAA,BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,03:22:00,202.0,MAA → BLR,2026-04-18,2026-04-18,3,6,False
SJ094,SpiceJet,MAA,HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,04:44:00,284.0,MAA → HYD,2026-04-18,2026-04-18,3,8,False
6F101,IndiGo,BOM,MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,04:57:00,297.0,BOM → MAA,2026-04-18,2026-04-18,3,8,False
6F006,IndiGo,BOM,BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,02:00:00.299000,120.0,BOM → BLR,2026-04-18,2026-04-18,3,5,False
AI006,Air India,BOM,BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,02:50:00,170.0,BOM → BLR,2026-04-18,2026-04-18,3,5,False
AI195,Air India,CCU,MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,01:59:00,119.0,CCU → MAA,2026-04-18,2026-04-18,2,4,False
UK072,Vistara,BOM,BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,03:00:00.298000,180.0,BOM → BLR,2026-04-18,2026-04-18,2,5,False
AI244,Air India,BLR,BOM,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,00:35:00,35.0,BLR → BOM,2026-04-18,2026-04-18,2,3,False
SJ059,SpiceJet,CCU,DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,01:16:00,76.0,CCU → DEL,2026-04-18,2026-04-18,2,4,False
SJ009,SpiceJet,CCU,BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,01:35:00,95.0,CCU → BLR,2026-04-18,2026-04-18,2,4,False
AI121,Air India,HYD,MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,03:29:00,209.0,HYD → MAA,2026-04-18,2026-04-18,2,6,False
6F265,UNKNOWN,DEL,HYD,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,00:57:00,57.0,DEL → HYD,2026-04-18,2026-04-18,2,3,False
6F110,IndiGo,HYD,DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,03:21:00,201.0,HYD → DEL,2026-04-18,2026-04-18,2,5,False
UK018,Vistara,BOM,CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,01:53:00,113.0,BOM → CCU,2026-04-18,2026-04-18,2,4,False
6F072,IndiGo,BLR,CCU,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,00:57:00,57.0,BLR → CCU,2026-04-18,2026-04-18,2,3,False
6F159,IndiGo,CCU,BOM,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,00:35:00,35.0,CCU → BOM,2026-04-18,2026-04-18,2,2,False
6F095,IndiGo,BLR,MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,03:41:00,221.0,BLR → MAA,2026-04-18,2026-04-18,1,5,False
SJ129,SpiceJet,CCU,BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,04:00:00,240.0,CCU → BOM,2026-04-18,2026-04-18,1,5,False
UK039,Vistara,HYD,BOM,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,01:13:00,73.0,HYD → BOM,2026-04-18,2026-04-18,1,2,False
6F130,IndiGo,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,01:18:00,78.0,DEL → HYD,2026-04-18,2026-04-18,1,2,False
6F247,IndiGo,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,01:18:00,78.0,DEL → HYD,2026-04-18,2026-04-18,1,2,False
SJ233,SpiceJet,DEL,HYD,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,01:38:00,98.0,DEL → HYD,2026-04-18,2026-04-18,1,2,False
6F231,IndiGo,HYD,MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,04:27:00,267.0,HYD → MAA,2026-04-18,2026-04-18,1,5,False
AI125,UNKNOWN,CCU,DEL,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,03:39:00,219.0,CCU → DEL,2026-04-18,2026-04-18,1,4,False
6F102,IndiGo,HYD,MAA,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,01:14:00,74.0,HYD → MAA,2026-04-18,2026-04-18,1,2,False
UK078,Vistara,BOM,HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,03:29:00,209.0,BOM → HYD,2026-04-18,2026-04-18,1,4,False
UK043,UNKNOWN,DEL,HYD,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,04:04:00,244.0,DEL → HYD,2026-04-18,2026-04-18,0,4,False
AI144,Air India,MAA,BOM,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,02:53:00,173.0,MAA → BOM,2026-04-18,2026-04-18,0,3,False
UK054,Vistara,BLR,BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,04:53:00,293.0,BLR → BOM,2026-04-18,2026-04-18,0,5,False
UK108,Vistara,DEL,BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,03:18:00,198.0,DEL → BLR,2026-04-18,2026-04-18,0,3,False
6F008,IndiGo,DEL,BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,04:45:00,285.0,DEL → BOM,2026-04-18,2026-04-18,0,4,False
6F106,IndiGo,BOM,CCU,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,01:42:00,102.0,BOM → CCU,2026-04-18,2026-04-18,0,1,False
AI203,Air India,BOM,CCU,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,02:47:00,167.0,BOM → CCU,2026-04-18,2026-04-18,0,2,False
AI065,UNKNOWN,MAA,BLR,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,04:51:00,291.0,MAA → BLR,2026-04-18,2026-04-18,0,5,False
UK053,Vistara,BLR,BOM,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,02:50:00,170.0,BLR → BOM,2026-04-17,2026-04-18,23,2,True
UK086,Vistara,CCU,BLR,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,02:32:00,152.0,CCU → BLR,2026-04-17,2026-04-18,23,2,True
SJ223,SpiceJet,HYD,MAA,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,01:14:00,74.0,HYD → MAA,2026-04-17,2026-04-18,23,1,True
6F069,IndiGo,MAA,BLR,2026-04-17 23:44:41.701,2026-04-18 03:17:41.701,03:33:00,213.0,MAA → BLR,2026-04-17,2026-04-18,23,3,True
6F032,IndiGo,DEL,BOM,2026-04-17 23:43:41.701,2026-04-18 02:22:41.701,02:39:00,159.0,DEL → BOM,2026-04-17,2026-04-18,23,2,True
UK178,Vistara,DEL,BLR,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,04:28:00,268.0,DEL → BLR,2026-04-17,2026-04-18,23,4,True
6F108,IndiGo,DEL,HYD,2026-04-17 23:41:41.702,2026-04-18 03:23:41.702,03:42:00,222.0,DEL → HYD,2026-04-17,2026-04-18,23,3,True
UK147,Vistara,CCU,DEL,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,03:20:00,200.0,CCU → DEL,2026-04-17,2026-04-18,23,2,True
AI187,Air India,BLR,HYD,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,01:44:00,104.0,BLR → HYD,2026-04-17,2026-04-18,23,1,True
UK213,Vistara,BOM,CCU,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,01:40:00,100.0,BOM → CCU,2026-04-17,2026-04-18,23,1,True
AI035,Air India,DEL,MAA,2026-04-17 23:17:41.701,2026-04-18 00:48:41.701,01:31:00,91.0,DEL → MAA,2026-04-17,2026-04-18,23,0,True
UK186,Vistara,BOM,BLR,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,03:17:00,197.0,BOM → BLR,2026-04-17,2026-04-18,23,2,True
6F045,IndiGo,BOM,HYD,2026-04-17 23:04:41.701,2026-04-18 03:38:41.701,04:34:00,274.0,BOM → HYD,2026-04-17,2026-04-18,23,3,True
UK025,Vistara,DEL,BOM,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,03:52:00,232.0,DEL → BOM,2026-04-17,2026-04-18,22,2,True
UK162,Vistara,BOM,CCU,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,01:34:00,94.0,BOM → CCU,2026-04-17,2026-04-18,22,0,True
AI157,Air India,BLR,CCU,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,02:48:00,168.0,BLR → CCU,2026-04-17,2026-04-18,22,1,True
6F096,IndiGo,MAA,BLR,2026-04-17 22:45:41.702,2026-04-18 02:58:41.702,04:13:00,253.0,MAA → BLR,2026-04-17,2026-04-18,22,2,True
SJ229,SpiceJet,CCU,DEL,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,02:02:00,122.0,CCU → DEL,2026-04-17,2026-04-18,22,0,True
AI214,Air India,CCU,DEL,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,04:26:00,266.0,CCU → DEL,2026-04-17,2026-04-18,22,2,True
6F205,IndiGo,HYD,BOM,2026-04-17 22:16:41.703,2026-04-18 00:02:41.703,01:46:00,106.0,HYD → BOM,2026-04-17,2026-04-18,22,0,True
SJ157,SpiceJet,DEL,HYD,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,02:54:00,174.0,DEL → HYD,2026-04-17,2026-04-18,22,1,True
UK114,Vistara,HYD,CCU,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,01:48:00,108.0,HYD → CCU,2026-04-17,2026-04-17,22,23,False
6F054,IndiGo,HYD,BLR,2026-04-17 22:00:41.701,2026-04-18 01:25:41.701,03:25:00,205.0,HYD → BLR,2026-04-17,2026-04-18,22,1,True
6F216,IndiGo,BLR,DEL,2026-04-17 21:58:41.704,2026-04-18 02:51:41.704,04:53:00,293.0,BLR → DEL,2026-04-17,2026-04-18,21,2,True
AI231,Air India,DEL,HYD,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,01:59:00,119.0,DEL → HYD,2026-04-17,2026-04-17,21,23,False
UK103,Vistara,MAA,DEL,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,03:14:00,194.0,MAA → DEL,2026-04-17,2026-04-18,21,1,True
AI066,Air India,HYD,MAA,2026-04-17 21:51:41.701,2026-04-18 00:11:41.701,02:20:00,140.0,HYD → MAA,2026-04-17,2026-04-18,21,0,True
6F186,IndiGo,HYD,BOM,2026-04-17 21:48:41.703,2026-04-18 02:02:41.703,04:14:00,254.0,HYD → BOM,2026-04-17,2026-04-18,21,2,True
AI021,Air India,DEL,HYD,2026-04-17 21:39:41.701,2026-04-18 01:38:41.701,03:59:00,239.0,DEL → HYD,2026-04-17,2026-04-18,21,1,True
AI113,Air India,CCU,HYD,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,02:30:00,150.0,CCU → HYD,2026-04-17,2026-04-17,21,23,False
SJ031,SpiceJet,DEL,BOM,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,01:09:00,69.0,DEL → BOM,2026-04-17,2026-04-17,21,22,False
UK217,Vistara,MAA,CCU,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,00:55:00,55.0,MAA → CCU,2026-04-17,2026-04-17,21,22,False
SJ120,SpiceJet,MAA,BLR,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,03:37:00,217.0,MAA → BLR,2026-04-17,2026-04-18,21,0,True
UK180,Vistara,CCU,MAA,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,02:11:00,131.0,CCU → MAA,2026-04-17,2026-04-17,21,23,False
6F242,IndiGo,BLR,MAA,2026-04-17 21:10:41.704,2026-04-18 01:04:41.704,03:54:00,234.0,BLR → MAA,2026-04-17,2026-04-18,21,1,True
UK080,Vistara,BLR,MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,01:20:00,80.0,BLR → MAA,2026-04-17,2026-04-17,21,22,False
SJ124,SpiceJet,HYD,DEL,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,04:07:00,247.0,HYD → DEL,2026-04-17,2026-04-18,21,1,True
SJ115,SpiceJet,BOM,HYD,2026-04-17 21:05:41.702,2026-04-17 23:10:41.702,02:05:00,125.0,BOM → HYD,2026-04-17,2026-04-17,21,23,False
AI081,Air India,CCU,BOM,2026-04-17 21:03:41.702,2026-04-17 22:51:41.702,01:48:00,108.0,CCU → BOM,2026-04-17,2026-04-17,21,22,False
AI142,Air India,BOM,DEL,2026-04-17 20:49:41.702,2026-04-17 23:03:41.702,02:14:00,134.0,BOM → DEL,2026-04-17,2026-04-17,20,23,False
UK052,Vistara,BLR,CCU,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,00:52:00,52.0,BLR → CCU,2026-04-17,2026-04-17,20,21,False
UK014,Vistara,HYD,MAA,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,01:25:00,85.0,HYD → MAA,2026-04-17,2026-04-17,20,22,False
AI230,UNKNOWN,CCU,BLR,2026-04-17 20:37:41.704,2026-04-18 00:22:41.704,03:45:00,225.0,CCU → BLR,2026-04-17,2026-04-18,20,0,True
6F268,UNKNOWN,DEL,MAA,2026-04-17 20:29:41.701,2026-04-17 21:58:41.701,01:29:00,89.0,DEL → MAA,2026-04-17,2026-04-17,20,21,False
AI124,Air India,CCU,HYD,2026-04-17 20:28:41.702,2026-04-18 00:00:41.702,03:32:00,212.0,CCU → HYD,2026-04-17,2026-04-18,20,0,True
6F082,IndiGo,BOM,BLR,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,02:00:00,120.0,BOM → BLR,2026-04-17,2026-04-17,20,22,False
SJ035,SpiceJet,CCU,DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,01:00:00.299000,60.0,CCU → DEL,2026-04-17,2026-04-17,20,21,False
SJ095,SpiceJet,DEL,MAA,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,03:04:00,184.0,DEL → MAA,2026-04-17,2026-04-17,20,23,False
UK230,Vistara,BLR,BOM,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,01:33:00,93.0,BLR → BOM,2026-04-17,2026-04-17,20,21,False
UK171,Vistara,HYD,CCU,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,02:54:00,174.0,HYD → CCU,2026-04-17,2026-04-17,19,22,False
6F147,IndiGo,HYD,MAA,2026-04-17 19:57:41.703,2026-04-18 00:31:41.703,04:34:00,274.0,HYD → MAA,2026-04-17,2026-04-18,19,0,True
SJ212,UNKNOWN,MAA,BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,01:55:00,115.0,MAA → BLR,2026-04-17,2026-04-17,19,21,False
6F080,IndiGo,HYD,MAA,2026-04-17 19:47:41.702,2026-04-17 23:13:41.702,03:26:00,206.0,HYD → MAA,2026-04-17,2026-04-17,19,23,False
UK049,Vistara,HYD,BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,00:45:00,45.0,HYD → BOM,2026-04-17,2026-04-17,19,20,False
AI152,Air India,BLR,CCU,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,01:05:00,65.0,BLR → CCU,2026-04-17,2026-04-17,19,20,False
AI162,Air India,MAA,DEL,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,03:20:00,200.0,MAA → DEL,2026-04-17,2026-04-17,19,22,False
SJ037,SpiceJet,BLR,BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,03:17:00,197.0,BLR → BOM,2026-04-17,2026-04-17,19,22,False
AI172,Air India,BOM,CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,00:45:00,45.0,BOM → CCU,2026-04-17,2026-04-17,19,19,False
UK205,Vistara,HYD,MAA,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,02:49:00,169.0,HYD → MAA,2026-04-17,2026-04-17,18,21,False
AI199,Air India,HYD,DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,03:39:00,219.0,HYD → DEL,2026-04-17,2026-04-17,18,22,False
6F241,IndiGo,DEL,HYD,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,00:35:00,35.0,DEL → HYD,2026-04-17,2026-04-17,18,19,False
SJ041,SpiceJet,CCU,HYD,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,04:35:00,275.0,CCU → HYD,2026-04-17,2026-04-17,18,22,False
AI064,Air India,BLR,MAA,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,01:43:00,103.0,BLR → MAA,2026-04-17,2026-04-17,18,20,False
UK169,Vistara,HYD,DEL,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,04:49:00,289.0,HYD → DEL,2026-04-17,2026-04-17,18,23,False
UK144,Vistara,BOM,CCU,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,02:52:00,172.0,BOM → CCU,2026-04-17,2026-04-17,18,20,False
AI118,Air India,HYD,MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,02:09:00,129.0,HYD → MAA,2026-04-17,2026-04-17,17,19,False
SJ145,SpiceJet,BLR,HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,02:57:00,177.0,BLR → HYD,2026-04-17,2026-04-17,17,20,False
SJ077,SpiceJet,BLR,MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,02:08:00,128.0,BLR → MAA,2026-04-17,2026-04-17,17,19,False
AI126,Air India,MAA,HYD,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,03:22:00,202.0,MAA → HYD,2026-04-17,2026-04-17,17,20,False
SJ033,SpiceJet,HYD,DEL,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,01:25:00,85.0,HYD → DEL,2026-04-17,2026-04-17,17,18,False
SJ180,SpiceJet,HYD,CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,04:48:00,288.0,HYD → CCU,2026-04-17,2026-04-17,17,22,False
6F183,IndiGo,MAA,HYD,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,02:44:00,164.0,MAA → HYD,2026-04-17,2026-04-17,17,19,False
AI145,UNKNOWN,DEL,BOM,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,04:25:00,265.0,DEL → BOM,2026-04-17,2026-04-17,17,21,False
6F089,IndiGo,DEL,HYD,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,02:04:00,124.0,DEL → HYD,2026-04-17,2026-04-17,17,19,False
6F207,IndiGo,BOM,HYD,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,04:01:00,241.0,BOM → HYD,2026-04-17,2026-04-17,16,21,False
AI229,Air India,HYD,MAA,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,01:52:00,112.0,HYD → MAA,2026-04-17,2026-04-17,16,18,False
6F223,IndiGo,MAA,BLR,2026-04-17 16:47:41.704,2026-04-17 17:21:41.704,00:34:00,34.0,MAA → BLR,2026-04-17,2026-04-17,16,17,False
6F116,IndiGo,MAA,CCU,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,02:19:00,139.0,MAA → CCU,2026-04-17,2026-04-17,16,19,False
SJ240,SpiceJet,BOM,HYD,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,03:39:00,219.0,BOM → HYD,2026-04-17,2026-04-17,16,20,False
SJ184,SpiceJet,CCU,DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,04:28:00,268.0,CCU → DEL,2026-04-17,2026-04-17,16,21,False
AI087,Air India,MAA,DEL,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,03:58:00,238.0,MAA → DEL,2026-04-17,2026-04-17,16,20,False
UK148,Vistara,HYD,BOM,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,02:12:00,132.0,HYD → BOM,2026-04-17,2026-04-17,16,18,False
AI210,Air India,BLR,BOM,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,02:37:00,157.0,BLR → BOM,2026-04-17,2026-04-17,16,18,False
6F093,IndiGo,CCU,DEL,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,03:51:00,231.0,CCU → DEL,2026-04-17,2026-04-17,16,20,False
SJ080,SpiceJet,CCU,MAA,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,01:55:00,115.0,CCU → MAA,2026-04-17,2026-04-17,16,17,False
SJ005,SpiceJet,DEL,MAA,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,01:21:00,81.0,DEL → MAA,2026-04-17,2026-04-17,16,17,False
6F040,IndiGo,HYD,CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,04:41:00,281.0,HYD → CCU,2026-04-17,2026-04-17,15,20,False
AI212,Air India,DEL,CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,04:42:00,282.0,DEL → CCU,2026-04-17,2026-04-17,15,20,False
AI154,Air India,HYD,MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,03:51:00,231.0,HYD → MAA,2026-04-17,2026-04-17,15,19,False
6F239,IndiGo,CCU,BOM,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,02:13:00,133.0,CCU → BOM,2026-04-17,2026-04-17,15,17,False
UK199,Vistara,BOM,CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,03:31:00,211.0,BOM → CCU,2026-04-17,2026-04-17,15,18,False
6F218,IndiGo,BLR,BOM,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,03:47:00,227.0,BLR → BOM,2026-04-17,2026-04-17,15,19,False
6F011,IndiGo,MAA,BLR,2026-04-17 15:16:41.701,2026-04-17 17:16:42.000,02:00:00.299000,120.0,MAA → BLR,2026-04-17,2026-04-17,15,17,False
UK106,Vistara,BOM,CCU,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,02:11:00,131.0,BOM → CCU,2026-04-17,2026-04-17,15,17,False
UK030,Vistara,CCU,DEL,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,04:27:00,267.0,CCU → DEL,2026-04-17,2026-04-17,15,19,False
6F090,IndiGo,HYD,BLR,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,04:12:00,252.0,HYD → BLR,2026-04-17,2026-04-17,15,19,False
AI184,Air India,BOM,CCU,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,02:00:00.297000,120.0,BOM → CCU,2026-04-17,2026-04-17,15,17,False
SJ232,SpiceJet,MAA,BLR,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,04:20:00,260.0,MAA → BLR,2026-04-17,2026-04-17,15,19,False
AI153,Air India,BOM,CCU,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,01:28:00,88.0,BOM → CCU,2026-04-17,2026-04-17,15,16,False
